"id","chrono","period"
"M1203","TRB2","p3.6"
"M1203","TRB2","p3.4"
"M1206","LgK2","p4.6"
"M1206","LgK2","p4.4"
"M1210","LgK1","p4.8"
"M1210","LgK1","p4.6"
"M1214","LgK2","p4.6"
"M1214","LgK2","p4.4"
"M1215","LgK1","p4.8"
"M1215","LgK1","p4.6"
"M1216","LgK1","p4.8"
"M1216","LgK1","p4.6"
"M1217","SBK1","p5.0"
"M1217","SBK1","p4.8"
"M1220","LgK1","p4.8"
"M1220","LgK1","p4.6"
"M1222","LgK2","p4.6"
"M1222","LgK2","p4.4"
"M1222","TRB2","p3.6"
"M1222","TRB2","p3.4"
"M1226","TRB1","p3.8"
"M1227","TRB2","p3.6"
"M1227","TRB2","p3.4"
"M1228","TRB2","p3.6"
"M1228","TRB2","p3.4"
"M1229","TRB2","p3.6"
"M1229","TRB2","p3.4"
"M1230","LgK2","p4.6"
"M1230","LgK2","p4.4"
"M1231","LgK2","p4.6"
"M1231","LgK2","p4.4"
"M1232","LgK2","p4.6"
"M1232","LgK2","p4.4"
"M1233","LgK2","p4.6"
"M1233","LgK2","p4.4"
"M1234","LgK2","p4.6"
"M1234","LgK2","p4.4"
"M1234","ENE0","p4.4"
"M1234","ENE0","p4.2"
"M1234","TRB1","p3.8"
"M1234","TRB2","p3.6"
"M1234","TRB2","p3.4"
"M1235","LgK2","p4.6"
"M1235","LgK2","p4.4"
"M1236","LgK2","p4.6"
"M1236","LgK2","p4.4"
"M1237","TRB2","p3.6"
"M1237","TRB2","p3.4"
"M1238","LgK2","p4.6"
"M1238","LgK2","p4.4"
"M1240","LgK2","p4.6"
"M1240","LgK2","p4.4"
"M1241","LgK2","p4.6"
"M1241","LgK2","p4.4"
"M1243","ENE0","p4.4"
"M1243","ENE0","p4.2"
"M1244","ENE0","p4.4"
"M1244","ENE0","p4.2"
"M1245","SBK1","p5.0"
"M1245","SBK1","p4.8"
"M1245","SBK2","p4.8"
"M1246","LgK2","p4.6"
"M1246","LgK2","p4.4"
"M1246","TRB2","p3.6"
"M1246","TRB2","p3.4"
"M1247","LgK2","p4.6"
"M1247","LgK2","p4.4"
"M1248","LgK2","p4.6"
"M1248","LgK2","p4.4"
"M1251","LgK2","p4.6"
"M1251","LgK2","p4.4"
"M1252","LgK2","p4.6"
"M1252","LgK2","p4.4"
"M1255","LgK2","p4.6"
"M1255","LgK2","p4.4"
"M1256","LgK2","p4.6"
"M1256","LgK2","p4.4"
"M1256","ENE0","p4.4"
"M1256","ENE0","p4.2"
"M1259","LgK2","p4.6"
"M1259","LgK2","p4.4"
"M1260","ENE0","p4.4"
"M1260","ENE0","p4.2"
"M1261","LgK2","p4.6"
"M1261","LgK2","p4.4"
"M1262","LgK2","p4.6"
"M1262","LgK2","p4.4"
"M1264","LgK1","p4.8"
"M1264","LgK1","p4.6"
"M1268","LgK2","p4.6"
"M1268","LgK2","p4.4"
"M1270","LgK1","p4.8"
"M1270","LgK1","p4.6"
"M1271","ENE0","p4.4"
"M1271","ENE0","p4.2"
"M1272","TRB2","p3.6"
"M1272","TRB2","p3.4"
"M1273","LgK2","p4.6"
"M1273","LgK2","p4.4"
"M1276","LgK2","p4.6"
"M1276","LgK2","p4.4"
"M1276","ENE0","p4.4"
"M1276","ENE0","p4.2"
"M1276","TRB2","p3.6"
"M1276","TRB2","p3.4"
"M1277","LgK2","p4.6"
"M1277","LgK2","p4.4"
"M1279","LgK1","p4.8"
"M1279","LgK1","p4.6"
"M1281","LgK1","p4.8"
"M1281","LgK1","p4.6"
"M1283","LgK1","p4.8"
"M1283","LgK1","p4.6"
"M1284","LgK1","p4.8"
"M1284","LgK1","p4.6"
"M1285","LgK2","p4.6"
"M1285","LgK2","p4.4"
"M1285","ENE0","p4.4"
"M1285","ENE0","p4.2"
"M1286","LgK1","p4.8"
"M1286","LgK1","p4.6"
"M1286","LgK2","p4.6"
"M1286","LgK2","p4.4"
"M1287","LgK1","p4.8"
"M1287","LgK1","p4.6"
"M1288","LgK1","p4.8"
"M1288","LgK1","p4.6"
"M1288","LgK2","p4.6"
"M1288","LgK2","p4.4"
"M1289","LgK1","p4.8"
"M1289","LgK1","p4.6"
"M1289","LgK2","p4.6"
"M1289","LgK2","p4.4"
"M1290","LgK2","p4.6"
"M1290","LgK2","p4.4"
"M1290","TRB1","p3.8"
"M1290","TRB2","p3.6"
"M1290","TRB2","p3.4"
"M1291","LgK2","p4.6"
"M1291","LgK2","p4.4"
"M1293","LgK2","p4.6"
"M1293","LgK2","p4.4"
"M1294","LgK2","p4.6"
"M1294","LgK2","p4.4"
"M1294","TRB1","p3.8"
"M1294","TRB2","p3.6"
"M1294","TRB2","p3.4"
"M1295","TRB1","p3.8"
"M1296","LgK2","p4.6"
"M1296","LgK2","p4.4"
"M1297","LgK2","p4.6"
"M1297","LgK2","p4.4"
"M1297","TRB2","p3.6"
"M1297","TRB2","p3.4"
"M1302","LgK2","p4.6"
"M1302","LgK2","p4.4"
"M1302","TRB2","p3.6"
"M1302","TRB2","p3.4"
"M1305","LgK2","p4.6"
"M1305","LgK2","p4.4"
"M1306","SBK1","p5.0"
"M1306","SBK1","p4.8"
"M1307","LgK2","p4.6"
"M1307","LgK2","p4.4"
"M1309","TRB1","p3.8"
"M1310","LgK2","p4.6"
"M1310","LgK2","p4.4"
"M1311","LgK2","p4.6"
"M1311","LgK2","p4.4"
"M1312","LgK2","p4.6"
"M1312","LgK2","p4.4"
"M1313","LgK2","p4.6"
"M1313","LgK2","p4.4"
"M1314","LgK2","p4.6"
"M1314","LgK2","p4.4"
"M1315","LgK2","p4.6"
"M1315","LgK2","p4.4"
"M1315","TRB1","p3.8"
"M1315","TRB2","p3.6"
"M1315","TRB2","p3.4"
"M1316","LgK2","p4.6"
"M1316","LgK2","p4.4"
"M1317","LgK2","p4.6"
"M1317","LgK2","p4.4"
"M1318","LgK2","p4.6"
"M1318","LgK2","p4.4"
"M1320","LgK1","p4.8"
"M1320","LgK1","p4.6"
"M1321","LgK1","p4.8"
"M1321","LgK1","p4.6"
"M1322","LgK1","p4.8"
"M1322","LgK1","p4.6"
"M1323","LgK2","p4.6"
"M1323","LgK2","p4.4"
"M1325","LgK2","p4.6"
"M1325","LgK2","p4.4"
"M1326","LgK2","p4.6"
"M1326","LgK2","p4.4"
"M1327","LgK2","p4.6"
"M1327","LgK2","p4.4"
"M1328","LgK1","p4.8"
"M1328","LgK1","p4.6"
"M1328","LgK2","p4.6"
"M1328","LgK2","p4.4"
"M1331","TRB2","p3.6"
"M1331","TRB2","p3.4"
"M1332","ENE0","p4.4"
"M1332","ENE0","p4.2"
"M1333","LgK2","p4.6"
"M1333","LgK2","p4.4"
"M1335","SBK1","p5.0"
"M1335","SBK1","p4.8"
"M1335","LgK1","p4.8"
"M1335","LgK1","p4.6"
"M1337","SBK1","p5.0"
"M1337","SBK1","p4.8"
"M1337","LgK2","p4.6"
"M1337","LgK2","p4.4"
"M1338","ENE0","p4.4"
"M1338","ENE0","p4.2"
"M1342","TRB1","p3.8"
"M1343","ENE0","p4.4"
"M1343","ENE0","p4.2"
"M1345","LgK2","p4.6"
"M1345","LgK2","p4.4"
"M1347","LgK2","p4.6"
"M1347","LgK2","p4.4"
"M1349","LgK2","p4.6"
"M1349","LgK2","p4.4"
"M1351","LgK2","p4.6"
"M1351","LgK2","p4.4"
"M1352","LgK2","p4.6"
"M1352","LgK2","p4.4"
"M1352","TRB2","p3.6"
"M1352","TRB2","p3.4"
"M1355","LgK2","p4.6"
"M1355","LgK2","p4.4"
"M1356","TRB1","p3.8"
"M1357","LgK2","p4.6"
"M1357","LgK2","p4.4"
"M1357","ENE0","p4.4"
"M1357","ENE0","p4.2"
"M1358","LgK1","p4.8"
"M1358","LgK1","p4.6"
"M1360","LgK1","p4.8"
"M1360","LgK1","p4.6"
"M1361","LgK2","p4.6"
"M1361","LgK2","p4.4"
"M1361","ENE0","p4.4"
"M1361","ENE0","p4.2"
"M1362","LgK2","p4.6"
"M1362","LgK2","p4.4"
"M1363","LgK2","p4.6"
"M1363","LgK2","p4.4"
"M1364","LgK2","p4.6"
"M1364","LgK2","p4.4"
"M1365","LgK2","p4.6"
"M1365","LgK2","p4.4"
"M1366","LgK2","p4.6"
"M1366","LgK2","p4.4"
"M1368","LgK2","p4.6"
"M1368","LgK2","p4.4"
"M1370","LgK2","p4.6"
"M1370","LgK2","p4.4"
"M1372","TRB1","p3.8"
"M1373","LgK1","p4.8"
"M1373","LgK1","p4.6"
"M1377","LgK1","p4.8"
"M1377","LgK1","p4.6"
"M1380","LgK2","p4.6"
"M1380","LgK2","p4.4"
"M1381","LgK2","p4.6"
"M1381","LgK2","p4.4"
"M1381","ENE0","p4.4"
"M1381","ENE0","p4.2"
"M1382","LgK2","p4.6"
"M1382","LgK2","p4.4"
"M1382","ENE0","p4.4"
"M1382","ENE0","p4.2"
"M1383","ENE0","p4.4"
"M1383","ENE0","p4.2"
"M1383","TRB1","p3.8"
"M1385","LgK2","p4.6"
"M1385","LgK2","p4.4"
"M1386","LgK2","p4.6"
"M1386","LgK2","p4.4"
"M1387","LgK2","p4.6"
"M1387","LgK2","p4.4"
"M1388","LgK2","p4.6"
"M1388","LgK2","p4.4"
"M1389","LgK2","p4.6"
"M1389","LgK2","p4.4"
"M1391","SBK1","p5.0"
"M1391","SBK1","p4.8"
"M1391","LgK1","p4.8"
"M1391","LgK1","p4.6"
"M1392","LgK2","p4.6"
"M1392","LgK2","p4.4"
"M1394","ENE0","p4.4"
"M1394","ENE0","p4.2"
"M1395","LgK2","p4.6"
"M1395","LgK2","p4.4"
"M1395","ENE0","p4.4"
"M1395","ENE0","p4.2"
"M1395","TRB1","p3.8"
"M1396","LgK2","p4.6"
"M1396","LgK2","p4.4"
"M1397","TRB2","p3.6"
"M1397","TRB2","p3.4"
"M1399","LgK2","p4.6"
"M1399","LgK2","p4.4"
"M1400","LgK1","p4.8"
"M1400","LgK1","p4.6"
"M1400","ENE0","p4.4"
"M1400","ENE0","p4.2"
"M1401","SBK1","p5.0"
"M1401","SBK1","p4.8"
"M1401","LgK1","p4.8"
"M1401","LgK1","p4.6"
"M1402","LgK2","p4.6"
"M1402","LgK2","p4.4"
"M1403","LgK2","p4.6"
"M1403","LgK2","p4.4"
"M1404","LgK2","p4.6"
"M1404","LgK2","p4.4"
"M1405","LgK2","p4.6"
"M1405","LgK2","p4.4"
"M1405","ENE0","p4.4"
"M1405","ENE0","p4.2"
"M1405","TRB1","p3.8"
"M1407","LgK2","p4.6"
"M1407","LgK2","p4.4"
"M1408","LgK2","p4.6"
"M1408","LgK2","p4.4"
"M1409","LgK2","p4.6"
"M1409","LgK2","p4.4"
"M1409","ENE0","p4.4"
"M1409","ENE0","p4.2"
"M1410","SBK1","p5.0"
"M1410","SBK1","p4.8"
"M1410","SBK2","p4.8"
"M1411","SBK1","p5.0"
"M1411","SBK1","p4.8"
"M1412","SBK2","p4.8"
"M1412","LgK2","p4.6"
"M1412","LgK2","p4.4"
"M1413","LgK2","p4.6"
"M1413","LgK2","p4.4"
"M1414","TRB2","p3.6"
"M1414","TRB2","p3.4"
"M1415","ENE0","p4.4"
"M1415","ENE0","p4.2"
"M1416","LgK2","p4.6"
"M1416","LgK2","p4.4"
"M1417","TRB2","p3.6"
"M1417","TRB2","p3.4"
"M1418","TRB2","p3.6"
"M1418","TRB2","p3.4"
"M1419","LgK2","p4.6"
"M1419","LgK2","p4.4"
"M1422","TRB1","p3.8"
"M1423","LgK1","p4.8"
"M1423","LgK1","p4.6"
"M1423","LgK2","p4.6"
"M1423","LgK2","p4.4"
"M1424","LgK2","p4.6"
"M1424","LgK2","p4.4"
"M1426","LgK1","p4.8"
"M1426","LgK1","p4.6"
"M1427","LgK1","p4.8"
"M1427","LgK1","p4.6"
"M1428","LgK1","p4.8"
"M1428","LgK1","p4.6"
"M1430","SBK1","p5.0"
"M1430","SBK1","p4.8"
"M1430","LgK1","p4.8"
"M1430","LgK1","p4.6"
"M1430","LgK2","p4.6"
"M1430","LgK2","p4.4"
"M1430","TRB1","p3.8"
"M1431","LgK1","p4.8"
"M1431","LgK1","p4.6"
"M1433","LgK2","p4.6"
"M1433","LgK2","p4.4"
"M1436","LgK2","p4.6"
"M1436","LgK2","p4.4"
"M1437","ENE0","p4.4"
"M1437","ENE0","p4.2"
"M1438","LgK1","p4.8"
"M1438","LgK1","p4.6"
"M1438","TRB2","p3.6"
"M1438","TRB2","p3.4"
"M1442","LgK2","p4.6"
"M1442","LgK2","p4.4"
"M1443","LgK2","p4.6"
"M1443","LgK2","p4.4"
"M1446","LgK2","p4.6"
"M1446","LgK2","p4.4"
"M1446","TRB1","p3.8"
"M1447","LgK2","p4.6"
"M1447","LgK2","p4.4"
"M1448","LgK2","p4.6"
"M1448","LgK2","p4.4"
"M1449","LgK2","p4.6"
"M1449","LgK2","p4.4"
"M1451","SBK1","p5.0"
"M1451","SBK1","p4.8"
"M1451","LgK1","p4.8"
"M1451","LgK1","p4.6"
"M1451","LgK2","p4.6"
"M1451","LgK2","p4.4"
"M1452","LgK2","p4.6"
"M1452","LgK2","p4.4"
"M1452","TRB1","p3.8"
"M1455","LgK2","p4.6"
"M1455","LgK2","p4.4"
"M1458","LgK2","p4.6"
"M1458","LgK2","p4.4"
"M1459","LgK2","p4.6"
"M1459","LgK2","p4.4"
"M1461","SBK1","p5.0"
"M1461","SBK1","p4.8"
"M1463","ENE0","p4.4"
"M1463","ENE0","p4.2"
"M1464","SBK1","p5.0"
"M1464","SBK1","p4.8"
"M1464","SBK2","p4.8"
"M1464","LgK2","p4.6"
"M1464","LgK2","p4.4"
"M1464","ENE0","p4.4"
"M1464","ENE0","p4.2"
"M1466","TRB2","p3.6"
"M1466","TRB2","p3.4"
"M1467","LgK1","p4.8"
"M1467","LgK1","p4.6"
"M1467","LgK2","p4.6"
"M1467","LgK2","p4.4"
"M1468","LgK2","p4.6"
"M1468","LgK2","p4.4"
"M1470","LgK2","p4.6"
"M1470","LgK2","p4.4"
"M1471","LgK2","p4.6"
"M1471","LgK2","p4.4"
"M1473","LgK2","p4.6"
"M1473","LgK2","p4.4"
"M1474","ENE0","p4.4"
"M1474","ENE0","p4.2"
"M1476","ENE0","p4.4"
"M1476","ENE0","p4.2"
"M1478","SBK1","p5.0"
"M1478","SBK1","p4.8"
"M1478","LgK2","p4.6"
"M1478","LgK2","p4.4"
"M1479","SBK1","p5.0"
"M1479","SBK1","p4.8"
"M1481","LgK2","p4.6"
"M1481","LgK2","p4.4"
"M1483","LgK2","p4.6"
"M1483","LgK2","p4.4"
"M1484","ENE0","p4.4"
"M1484","ENE0","p4.2"
"M1485","LgK2","p4.6"
"M1485","LgK2","p4.4"
"M1488","ENE0","p4.4"
"M1488","ENE0","p4.2"
"M1488","TRB1","p3.8"
"M1489","LgK2","p4.6"
"M1489","LgK2","p4.4"
"M1491","LgK2","p4.6"
"M1491","LgK2","p4.4"
"M1492","TRB1","p3.8"
"M1493","LgK2","p4.6"
"M1493","LgK2","p4.4"
"M1494","LgK2","p4.6"
"M1494","LgK2","p4.4"
"M1495","LgK2","p4.6"
"M1495","LgK2","p4.4"
"M1495","TRB1","p3.8"
"M1498","LgK2","p4.6"
"M1498","LgK2","p4.4"
"M1499","SBK1","p5.0"
"M1499","SBK1","p4.8"
"M1499","LgK2","p4.6"
"M1499","LgK2","p4.4"
"M1500","LgK2","p4.6"
"M1500","LgK2","p4.4"
"M1501","ENE0","p4.4"
"M1501","ENE0","p4.2"
"M1502","ENE0","p4.4"
"M1502","ENE0","p4.2"
"M1503","ENE0","p4.4"
"M1503","ENE0","p4.2"
"M1505","ENE0","p4.4"
"M1505","ENE0","p4.2"
"M1505","TRB2","p3.6"
"M1505","TRB2","p3.4"
"M1508","LgK1","p4.8"
"M1508","LgK1","p4.6"
"M1508","LgK2","p4.6"
"M1508","LgK2","p4.4"
"M1509","LgK2","p4.6"
"M1509","LgK2","p4.4"
"M1510","LgK2","p4.6"
"M1510","LgK2","p4.4"
"M1511","LgK2","p4.6"
"M1511","LgK2","p4.4"
"M1512","LgK1","p4.8"
"M1512","LgK1","p4.6"
"M1512","LgK2","p4.6"
"M1512","LgK2","p4.4"
"M1514","LgK2","p4.6"
"M1514","LgK2","p4.4"
"M1515","TRB2","p3.6"
"M1515","TRB2","p3.4"
"M1516","LgK2","p4.6"
"M1516","LgK2","p4.4"
"M1521","LgK1","p4.8"
"M1521","LgK1","p4.6"
"M1526","LgK2","p4.6"
"M1526","LgK2","p4.4"
"M1532","LgK2","p4.6"
"M1532","LgK2","p4.4"
"M1533","LgK2","p4.6"
"M1533","LgK2","p4.4"
"M1534","LgK2","p4.6"
"M1534","LgK2","p4.4"
"M1537","LgK1","p4.8"
"M1537","LgK1","p4.6"
"M1542","LgK2","p4.6"
"M1542","LgK2","p4.4"
"M1543","LgK1","p4.8"
"M1543","LgK1","p4.6"
"M1544","LgK1","p4.8"
"M1544","LgK1","p4.6"
"M1545","TRB1","p3.8"
"M1546","TRB1","p3.8"
"M1547","LgK1","p4.8"
"M1547","LgK1","p4.6"
"M1548","TRB1","p3.8"
"M1550","TRB1","p3.8"
"M1551","LgK2","p4.6"
"M1551","LgK2","p4.4"
"M1551","TRB2","p3.6"
"M1551","TRB2","p3.4"
"M1552","TRB1","p3.8"
"M1554","LgK2","p4.6"
"M1554","LgK2","p4.4"
"M1554","TRB1","p3.8"
"M1554","TRB2","p3.6"
"M1554","TRB2","p3.4"
"M1556","LgK1","p4.8"
"M1556","LgK1","p4.6"
"M1557","TRB1","p3.8"
"M1559","LgK1","p4.8"
"M1559","LgK1","p4.6"
"M1560","LgK2","p4.6"
"M1560","LgK2","p4.4"
"M1561","LgK2","p4.6"
"M1561","LgK2","p4.4"
"M1562","TRB2","p3.6"
"M1562","TRB2","p3.4"
"M1563","LgK2","p4.6"
"M1563","LgK2","p4.4"
"M1564","LgK1","p4.8"
"M1564","LgK1","p4.6"
"M1566","LgK1","p4.8"
"M1566","LgK1","p4.6"
"M1567","LgK2","p4.6"
"M1567","LgK2","p4.4"
"M1568","LgK2","p4.6"
"M1568","LgK2","p4.4"
"M1569","LgK2","p4.6"
"M1569","LgK2","p4.4"
"M1570","LgK2","p4.6"
"M1570","LgK2","p4.4"
"M1571","TRB2","p3.6"
"M1571","TRB2","p3.4"
"M1572","ENE0","p4.4"
"M1572","ENE0","p4.2"
"M1573","LgK1","p4.8"
"M1573","LgK1","p4.6"
"M1575","ENE0","p4.4"
"M1575","ENE0","p4.2"
"M1576","LgK2","p4.6"
"M1576","LgK2","p4.4"
"M1577","TRB2","p3.6"
"M1577","TRB2","p3.4"
"M1578","TRB2","p3.6"
"M1578","TRB2","p3.4"
"M1579","LgK2","p4.6"
"M1579","LgK2","p4.4"
"M1580","TRB1","p3.8"
"M1581","LgK2","p4.6"
"M1581","LgK2","p4.4"
"M1582","LgK2","p4.6"
"M1582","LgK2","p4.4"
"M1583","ENE0","p4.4"
"M1583","ENE0","p4.2"
