hydro_kde,id
6.501667085103691e-4,M0384
0.0011406331323087215,M0385
9.752204641699791e-4,M0386
8.934078893313805e-4,M0387
0.001495788882796963,M0388
0.001495788882796963,M0389
0.0016488946275785565,M0390
0.001373534129622082,M0391
0.0013534855097532272,M0392
0.0013534855097532272,M0393
6.192921622035404e-4,M0394
6.192921622035404e-4,M0395
0.0015069351065903902,M0396
0.001394536579027772,M0397
0.0013154700864106417,M0398
0.0012718359551702936,M0399
0.002410643268376589,M0400
0.0012520975433290005,M0401
9.425774915143847e-4,M0402
9.425774915143847e-4,M0403
0.0012975465739145874,M0404
0.0011178858112543821,M0405
0.0011178858112543821,M0406
0.001565523911267519,M0407
0.0017859807703644037,M0408
0.0015079148579388857,M0409
0.0011138815122346084,M0410
0.001394536579027772,M0411
0.001956172985956073,M0412
9.754269267432392e-4,M0413
0.0010207449086010456,M0414
9.189342963509262e-4,M0415
9.030460729263723e-4,M0416
9.087568808657428e-4,M0417
8.180268807336688e-4,M0418
0.001122555520851165,M0419
0.0012243661331012845,M0420
0.001029588592549165,M0421
0.001003090525045991,M0422
0.0010030422514925401,M0423
0.0010032353457063437,M0424
0.0011764391092583537,M0425
0.001255932729691267,M0426
0.0016333152307197452,M0427
8.7851716671139e-4,M0428
6.96210190653801e-4,M0429
0.0011467161821201444,M0430
0.0011412348443021376,M0431
0.0011282468913123012,M0432
9.905019542202353e-4,M0433
8.914738427847624e-4,M0434
9.905019542202353e-4,M0435
9.26557055208832e-4,M0436
9.26557055208832e-4,M0437
9.574925837417444e-4,M0438
0.0010385975474491715,M0439
0.0013797514839097857,M0440
0.0013514868915081024,M0441
0.0011138657573610544,M0442
0.0011138657573610544,M0443
9.20686909618477e-4,M0444
0.0011138657573610544,M0445
9.751426056027413e-4,M0446
0.0011138657573610544,M0447
0.0015802611596882343,M0448
0.0015802611596882343,M0449
0.0017567219911143184,M0450
0.0014694156125187874,M0451
0.0014894524356350303,M0452
6.23074360191822e-4,M0453
6.232275627553463e-4,M0454
0.0012510808495183785,M0455
0.0015585193177685142,M0456
0.0018039505230262876,M0457
9.539481834508479e-4,M0458
8.91490412565569e-4,M0459
8.91490412565569e-4,M0460
0.00149658287409693,M0461
0.00149658287409693,M0462
7.689861813560128e-4,M0463
8.233566768467426e-4,M0464
0.0010047180112451315,M0465
5.254594725556672e-4,M0466
0.0018374068895354867,M0468
0.0017679468262940645,M0469
0.0019741905853152275,M0470
5.62820234335959e-4,M0471
8.58923071064055e-4,M0472
0.0014681646134704351,M0473
0.0014593916712328792,M0474
6.157064732785026e-4,M0475
6.157064732785026e-4,M0476
7.367115079735717e-4,M0477
6.817152607254684e-4,M0478
9.754269267432392e-4,M0479
7.962715268755952e-4,M0480
8.808966376818717e-4,M0481
8.215692553979655e-4,M0482
4.6749081229791045e-4,M0483
5.468252347782254e-4,M0484
5.756811976122359e-4,M0485
4.6749081229791045e-4,M0486
8.465045248158276e-4,M0487
0.0010166585367793839,M0488
6.933024851605296e-4,M0489
6.933024851605296e-4,M0490
7.462518406100571e-4,M0491
9.335509967058897e-4,M0492
9.880846676727135e-4,M0493
0.0010319521728282173,M0494
0.0010996632045134902,M0495
0.0011417632922530174,M0496
6.660025683231652e-4,M0497
6.159016435655454e-4,M0498
8.061147333743671e-4,M0499
8.705777581781149e-4,M0500
9.21890779864043e-4,M0501
8.060299636175235e-4,M0502
8.685092131296793e-4,M0503
0.0017190134385600686,M0504
8.477205061353743e-4,M0505
0.0014665234678735335,M0506
0.0014443692440787952,M0507
0.0015263555493826668,M0508
0.0014443692440787952,M0509
0.0010625654831528664,M0510
0.0012632118305191398,M0511
0.0012632118305191398,M0512
8.381872903555632e-4,M0513
9.270321655397614e-4,M0514
8.291433332487941e-4,M0515
8.40716646052897e-4,M0516
8.349299896508455e-4,M0517
0.0011596559391667445,M0518
0.0012653774659459789,M0519
0.001204299391247332,M0520
9.002001606859267e-4,M0521
9.002001606859267e-4,M0522
0.0010249783905843894,M0523
9.515720109144846e-4,M0524
0.0010543157113716006,M0525
9.002001606859267e-4,M0526
9.515720109144846e-4,M0527
0.001796104945242405,M0528
0.001908782054670155,M0529
0.0019733619410544634,M0530
6.60956371575594e-4,M0531
0.0011730691185221076,M0532
0.0011730691185221076,M0533
0.0012243661331012845,M0534
2.888500166591257e-4,M0536
4.324556211940944e-4,M0537
2.888500166591257e-4,M0538
2.888500166591257e-4,M0539
0.0010298483539372683,M0540
0.0010298483539372683,M0541
0.0013009991962462664,M0542
6.39595091342926e-4,M0543
6.39595091342926e-4,M0544
0.0012264366184050839,M0545
0.0011830604635179043,M0546
0.001238583237864077,M0547
0.001052888110280037,M0548
0.0011529876307273905,M0549
9.144669165834785e-4,M0550
9.620556375011802e-4,M0551
0.0014589647762477398,M0552
0.0012954846024513245,M0553
0.0013277559773996472,M0554
0.0010480935452505946,M0555
0.0010213968344032764,M0556
0.001455695213129123,M0557
0.001511931768618524,M0558
0.0014501136029139161,M0559
0.0016205600695684552,M0560
0.0013463093588749568,M0561
0.001338121248409152,M0562
0.001338121248409152,M0563
7.085187244229019e-4,M0564
0.0016984845666835706,M0565
0.0011649694060906768,M0566
0.0013354967425887783,M0567
0.0014556837268173695,M0568
0.0013354967425887783,M0569
8.214391418732703e-4,M0570
9.185628267005086e-4,M0571
8.214391418732703e-4,M0572
7.840474136173725e-4,M0573
6.662535791595777e-4,M0574
0.0012403155754630764,M0575
0.0011718330206349492,M0576
0.00127455685287714,M0577
9.756386280059814e-4,M0578
9.756386280059814e-4,M0579
0.0010278300615027547,M0580
4.0103826904669404e-4,M0581
0.001293318928219378,M0582
6.592952995561063e-4,M0583
8.643887704238296e-4,M0584
9.097122820094228e-4,M0585
9.097122820094228e-4,M0586
7.919341907836497e-4,M0587
8.669974631629884e-4,M0588
7.624896679772064e-4,M0589
9.097122820094228e-4,M0590
0.0011542762319246929,M0591
0.0011665606871247292,M0592
0.0011665606871247292,M0593
0.0019918172620236874,M0594
4.7449901467189193e-4,M0595
0.001068658079020679,M0596
9.964879602193833e-4,M0597
0.001068658079020679,M0598
0.0010437341523356735,M0599
0.001068658079020679,M0600
0.001068658079020679,M0601
0.001068658079020679,M0602
8.998858975246549e-4,M0603
0.0010124006851886709,M0604
8.998858975246549e-4,M0605
8.998858975246549e-4,M0606
9.746921908420821e-4,M0607
0.001068658079020679,M0608
0.001600163639523089,M0609
0.001181599839280049,M0610
8.18747968878597e-4,M0611
7.34263623598963e-4,M0612
0.0011246762393663328,M0613
7.581479148939252e-4,M0614
9.384527802467346e-4,M0615
0.0013034470612183213,M0616
9.062046883627772e-4,M0617
0.0011374230962246656,M0618
0.0010389976669102907,M0619
0.0012090966338291764,M0620
3.677771892398596e-4,M0621
0.0013022107305005193,M0622
0.0017403378151357174,M0623
9.30038591225942e-4,M0624
0.0023256087442860007,M0625
0.0011673924745991826,M0626
0.0011673924745991826,M0627
0.001274030189961195,M0628
0.0012242421507835388,M0629
0.0012257201829925179,M0630
0.0013023314143841465,M0631
0.001815321622416377,M0632
0.002120563139518102,M0633
0.001446703216060996,M0634
6.41935330349952e-4,M0635
0.0012267485726624727,M0636
0.0012267485726624727,M0637
0.0013460890234758456,M0638
0.0011730125406756997,M0639
0.0012641815313448508,M0640
6.207287951838225e-4,M0641
9.361273841932416e-4,M0642
0.0010134103940799832,M0643
0.0010134103940799832,M0644
8.974858792498708e-4,M0645
8.218237198889256e-4,M0646
8.470444396759073e-4,M0647
9.361273841932416e-4,M0648
0.0010271815893550713,M0649
9.78551572188735e-4,M0650
9.729133453220129e-4,M0651
0.0010035457322373985,M0652
0.0013345008483156562,M0653
0.0013345008483156562,M0654
6.518871523439884e-4,M0655
9.55986266490072e-4,M0656
9.55986266490072e-4,M0657
0.001174255507066846,M0658
0.0012519668089225888,M0659
0.0012519668089225888,M0660
0.0012519668089225888,M0661
0.0012519668089225888,M0662
0.001174255507066846,M0663
0.0014059244422242045,M0664
0.0014059244422242045,M0665
0.0014694156125187874,M0666
0.0016271012524763744,M0667
0.0017949719913303852,M0668
0.0012158707637960713,M0669
0.0013883290812373161,M0670
0.0013883290812373161,M0671
0.0011670198291540146,M0672
0.0012922940077260137,M0673
0.0014296203153207898,M0674
9.392302405710021e-4,M0675
9.633302688598633e-4,M0676
9.633302688598633e-4,M0677
7.909251027740539e-4,M0678
8.868776882688204e-4,M0679
8.868776882688204e-4,M0680
0.0013615002389997244,M0681
0.0013891678536310792,M0682
8.616125172314545e-4,M0683
6.659808568656445e-4,M0684
5.084092845208943e-4,M0685
5.62997767701745e-4,M0686
8.173151290975511e-4,M0687
0.001391107488113145,M0688
0.001908782054670155,M0689
0.0017797637032344938,M0690
0.001908782054670155,M0691
0.001908782054670155,M0692
9.94995003566146e-4,M0693
9.411668870598078e-4,M0694
0.0010524608272438247,M0695
0.0020257418509572744,M0696
9.433229570277035e-4,M0697
9.433229570277035e-4,M0698
0.001116194878704846,M0699
0.0010413078125566244,M0700
0.0010413078125566244,M0701
5.527280736714602e-4,M0702
0.0010543157113716006,M0703
0.0010271815893550713,M0704
0.0010543157113716006,M0705
0.0016396339749917388,M0706
0.0014072592603042722,M0707
0.0011272064875811338,M0708
0.0011272064875811338,M0709
0.0011743635404855013,M0710
0.0014955224469304085,M0711
0.0012356435181573033,M0712
0.0014955224469304085,M0713
0.0011002238607034087,M0714
0.0011002238607034087,M0715
0.0011129317960391443,M0716
0.0011002238607034087,M0717
0.0011002238607034087,M0718
0.001058500357127438,M0719
0.0010694553260691465,M0720
9.849541432534654e-4,M0721
9.750533499754965e-4,M0722
9.750533499754965e-4,M0723
0.0016022324950123827,M0724
9.29038777636985e-4,M0725
0.001005055964924395,M0726
8.347916882485151e-4,M0727
0.0010758271673694253,M0728
8.37308238260448e-4,M0729
0.001025448669679463,M0730
0.0010088453224549692,M0731
7.923054120813807e-4,M0732
0.0010771520901471376,M0733
5.612011688450972e-4,M0734
0.0015580742619931698,M0735
0.001123217516578734,M0736
0.001123217516578734,M0737
0.0011774291827653844,M0738
9.216093070184191e-4,M0739
0.0010611474281176925,M0740
0.001052888110280037,M0741
0.0010611474281176925,M0742
0.0010611474281176925,M0743
0.001029588592549165,M0744
0.001391107488113145,M0745
0.001045165117830038,M0746
0.0012239284114912152,M0747
0.0016293385609363515,M0748
0.0016322960145771503,M0749
0.0016322960145771503,M0750
0.0010479276650585234,M0751
0.0011498507810756564,M0752
9.311600006185472e-4,M0753
0.00107695385425662,M0754
9.311600006185472e-4,M0755
0.00107695385425662,M0756
9.311600006185472e-4,M0757
9.651241241954267e-4,M0758
9.311600006185472e-4,M0759
0.0012224311474710702,M0760
7.775522535666823e-4,M0761
4.244836454745382e-4,M0762
9.128658566623926e-4,M0763
7.2413954573373e-4,M0764
0.0012134684172148507,M0765
9.368845688489577e-4,M0766
0.0010134103940799832,M0767
6.850072531960905e-4,M0768
6.850072531960905e-4,M0769
6.850072531960905e-4,M0770
0.0012667564442381263,M0771
0.0010728400472241144,M0772
0.0012667564442381263,M0773
7.845171882460514e-4,M0774
0.0016205600695684552,M0775
3.619792405515909e-4,M0776
3.7971919518895445e-4,M0777
3.3304313546977937e-4,M0778
7.489306735806167e-4,M0779
0.0010509017932539184,M0780
0.0015640745405107737,M0781
0.0018374068895354867,M0782
0.0016155469153697293,M0783
0.0018374068895354867,M0784
0.0014744088985025883,M0785
9.987218072637916e-4,M0786
9.743932751007378e-4,M0787
0.0010464410297572613,M0788
0.0010464410297572613,M0789
0.0010464410297572613,M0790
0.0010224251115384202,M0791
0.001968473894521594,M0792
0.0018941465532407165,M0793
0.001968473894521594,M0794
0.001531448564492166,M0795
0.001531448564492166,M0796
0.0014840216608718038,M0797
0.001968473894521594,M0798
0.001531448564492166,M0799
0.0021277342457324266,M0800
0.0018227987845117848,M0801
0.0016192897067715724,M0802
0.0018227987845117848,M0803
0.001968473894521594,M0804
0.0013396169524639845,M0805
0.0013548873830586672,M0806
0.001413828576914966,M0807
0.001305156503804028,M0808
0.001204072032123804,M0809
0.001204072032123804,M0810
0.0014681646134704351,M0811
0.0014681646134704351,M0812
0.0014073894126340747,M0813
0.0013396169524639845,M0814
0.0013705894351005554,M0815
0.0014681646134704351,M0816
0.0014681646134704351,M0817
0.0014681646134704351,M0818
0.0010551479645073414,M0820
0.001182928526153167,M0824
0.0010551479645073414,M0825
0.0013081555720418693,M0826
0.0010551479645073414,M0827
0.0012074703117832541,M0828
8.265803568065167e-4,M0829
0.0016182243125513196,M0830
0.0017933491035364568,M0831
0.0016182243125513196,M0832
0.0016182243125513196,M0833
0.0016182243125513196,M0834
0.0016182243125513196,M0835
0.0016182243125513196,M0836
0.0014101786073297262,M0837
0.0014101786073297262,M0838
0.0014101786073297262,M0839
9.875275233450036e-4,M0840
9.153270511887968e-4,M0841
7.720145513303578e-4,M0842
8.947724243625998e-4,M0843
8.961004205048084e-4,M0844
8.961004205048084e-4,M0845
9.222374840949973e-4,M0846
8.961004205048084e-4,M0847
0.00050742008412877715,M0848
0.0010717642726376653,M0849
7.626900332979858e-4,M0850
0.0010381375905126333,M0851
7.834095352639755e-4,M0852
2.471187908668071e-4,M0853
4.331073723733425e-4,M0854
8.095830368498961e-4,M0855
7.626900332979858e-4,M0856
3.091149847023189e-4,M0857
0.001170443487353623,M0858
0.0013412408685932558,M0859
0.0010564157273620367,M0860
0.0019858484156429768,M0861
0.0011025393614545465,M0862
0.0012269208673387766,M0863
0.0012269208673387766,M0864
0.0010801814263686539,M0865
0.001178888836875558,M0866
0.001119371154345572,M0867
0.001178888836875558,M0868
0.001178888836875558,M0869
0.0011894175549969077,M0870
0.0015076097333803773,M0871
0.0016981442458927631,M0872
0.0016981442458927631,M0873
0.0015076097333803773,M0874
0.001634632741721968,M0875
0.0016221957048401237,M0876
0.00147109463190039,M0877
7.072245934978127e-4,M0878
0.001217194755251209,M0879
0.0014009969600010663,M0880
0.0012949914671480656,M0881
0.0012949914671480656,M0882
0.0015158390160650015,M0883
0.0011845676926895976,M0884
0.0012949914671480656,M0885
0.0010024497751146555,M0886
0.0010183884878642857,M0887
9.202156797982752e-4,M0888
0.001014344277791679,M0889
0.0011673924745991826,M0890
9.70068562310189e-4,M0891
9.451421210542321e-4,M0892
0.001680839341133833,M0893
0.0011126581812277436,M0894
9.953187545761466e-4,M0895
9.442578302696347e-4,M0896
0.0013317239936441183,M0897
0.0013317239936441183,M0898
0.0010698475719739993,M0900
0.0011025393614545465,M0901
0.0010698475719739993,M0902
0.0010272137199838955,M0903
0.0010272137199838955,M0904
0.0012243661331012845,M0905
0.0012003271840512753,M0906
8.811283041723073e-4,M0907
0.001093275030143559,M0908
0.001093275030143559,M0909
0.0011232617544010282,M0910
0.001122077484615147,M0911
0.0011154235883926351,M0912
0.0012539872744431098,M0913
0.0010413078125566244,M0914
0.0010226941667497158,M0915
7.085187244229019e-4,M0916
7.085187244229019e-4,M0917
9.082860973042747e-4,M0918
9.029619977809489e-4,M0919
8.663954795338213e-4,M0920
9.029619977809489e-4,M0921
0.001448898226954043,M0922
0.0011025393614545465,M0923
0.0011025393614545465,M0924
0.0010858736544226606,M0925
8.867580909281969e-4,M0926
8.867580909281969e-4,M0927
8.16711806692183e-4,M0928
5.704320501536131e-4,M0929
0.001281051430851221,M0930
0.0011581616903034349,M0931
0.0013184885727241635,M0932
0.0015048530185595155,M0933
9.55280673224479e-4,M0934
9.55280673224479e-4,M0935
0.0010063082445412874,M0936
8.792881853878498e-4,M0937
0.0016238089883700013,M0938
7.697987603023648e-4,M0939
7.697987603023648e-4,M0940
7.206748123280704e-4,M0941
0.0011670198291540146,M0942
0.001139483298175037,M0943
0.0011144953314214945,M0944
0.0011704993667080998,M0945
0.0011075481306761503,M0946
0.001021306263282895,M0947
5.133615341037512e-4,M0948
0.0017595555788526933,M0949
0.0016585749108344316,M0950
0.0016585749108344316,M0951
0.0013845119974575937,M0952
8.161931958359977e-4,M0953
7.048690264734129e-4,M0954
0.0016333152307197452,M0955
0.0014092446072027087,M0956
0.0014092446072027087,M0957
0.0012247639941051602,M0958
8.231219253502786e-4,M0959
9.409404786614081e-4,M0960
0.0010848601814359426,M0961
9.409404786614081e-4,M0962
9.953111060895027e-4,M0963
9.409404786614081e-4,M0964
0.0011318496894091369,M0965
9.968332014977932e-4,M0966
0.001424266491085291,M0969
0.001014344277791679,M0970
2.9610494190516573e-4,M0971
7.888415129855275e-4,M0972
8.919445681385696e-4,M0973
9.98661620542407e-4,M0974
9.98661620542407e-4,M0975
9.98661620542407e-4,M0976
6.10679475357756e-4,M0977
6.085831361512343e-4,M0978
9.603165866186222e-4,M0979
9.603165866186222e-4,M0980
0.0010588414734229445,M0981
0.0013615002389997244,M0982
0.0013514917809516191,M0983
9.858983103185892e-4,M0984
8.680016229239603e-4,M0985
8.680016229239603e-4,M0986
0.0015691388864070178,M0987
9.983242838643492e-4,M0988
9.847921668551863e-4,M0989
0.0010002835188060999,M0990
9.77729990457495e-4,M0991
9.983242838643492e-4,M0992
9.85282570278893e-4,M0993
0.0011947836028411984,M0994
0.0012009741039946675,M0995
9.442578302696347e-4,M0996
0.001058173947967589,M0997
0.0010271618181529145,M0998
0.0011348200496286154,M0999
0.0013154700864106417,M1000
0.0010881387861445546,M1001
0.0013154700864106417,M1002
0.0011846513176957767,M1003
9.603165866186222e-4,M1004
0.0013154700864106417,M1005
0.0015921512385830283,M1006
0.0014104725560173392,M1007
0.0014104725560173392,M1008
7.538278975213567e-4,M1009
0.0012771668843925,M1010
0.001314012527776261,M1011
9.835370583459735e-4,M1012
9.835370583459735e-4,M1013
9.835370583459735e-4,M1014
7.054940797388554e-4,M1015
0.0013885166263207793,M1016
0.0011673924745991826,M1017
9.91778001965334e-4,M1018
9.723774467905363e-4,M1019
9.206209797412157e-4,M1020
0.0011682765325531363,M1021
7.388755911961198e-4,M1022
7.388755911961198e-4,M1023
0.0010974978019172947,M1024
0.001444274210371077,M1025
0.0014963192865252496,M1026
0.0016373074613511562,M1027
0.0015077053491647046,M1028
0.0015280089573934674,M1029
9.898280259221792e-4,M1030
0.0013113069580867887,M1031
0.001763732056133449,M1032
0.0012573846615850925,M1033
0.0012318047229200602,M1034
7.339725270867348e-4,M1035
7.847589052592715e-4,M1036
8.101520943455398e-4,M1037
8.101520943455398e-4,M1038
0.001531448564492166,M1039
0.0020031030289828777,M1040
0.002088013027484218,M1041
0.0013989175204187632,M1042
0.0018480194654936593,M1043
0.0011103566503152251,M1044
0.0015777231116468708,M1045
0.0017685263883322477,M1046
0.0017685263883322477,M1047
0.0017685263883322477,M1048
0.0017685263883322477,M1049
0.0017431225472440322,M1050
0.0013089884305372834,M1051
0.0013089884305372834,M1052
9.754269267432392e-4,M1053
9.361273841932416e-4,M1054
0.0010134103940799832,M1055
0.001032892381772399,M1056
0.0010464410297572613,M1057
0.0013858237070962787,M1058
0.0010134103940799832,M1059
0.001325381570495665,M1060
0.0013369301644464333,M1061
9.79056969905893e-4,M1062
9.17200290132314e-4,M1063
9.17200290132314e-4,M1064
9.17200290132314e-4,M1065
9.17200290132314e-4,M1066
9.17200290132314e-4,M1067
0.0015723156975582242,M1068
0.0017684584017843008,M1069
0.0012758028460666537,M1070
8.508208557032049e-4,M1071
5.203479280074438e-4,M1072
6.002965965308249e-4,M1073
5.597227718681097e-4,M1074
5.359131998072068e-4,M1075
6.600471679121256e-4,M1077
5.962991466124853e-4,M1078
5.962991466124853e-4,M1079
6.566850934177637e-4,M1080
0.001299145631492138,M1081
0.0010298483539372683,M1082
0.0014337942702695727,M1083
0.0012632118305191398,M1084
0.0013534855097532272,M1085
8.355118334293365e-4,M1086
8.355118334293365e-4,M1087
0.0013892118198176224,M1088
0.0012177879689261317,M1089
8.071741904132068e-4,M1090
8.785817384098967e-4,M1091
8.481938469534119e-4,M1092
6.823079117263356e-4,M1093
9.287216234952211e-4,M1094
9.287216234952211e-4,M1095
0.0013885166263207793,M1096
0.0013199124950915575,M1097
0.0013189518358558416,M1098
0.0010873045539483428,M1099
0.0010329229990020394,M1100
0.001157795311883092,M1101
0.0013140738010406494,M1102
0.0012619809713214636,M1103
8.685425273142755e-4,M1104
8.685425273142755e-4,M1105
8.685425273142755e-4,M1106
9.737436776049435e-4,M1107
0.0012821890413761139,M1108
0.0016232853522524238,M1109
0.0010626453440636396,M1110
0.0014191226800903678,M1111
0.001086604967713356,M1112
0.0010626453440636396,M1113
0.0010385975474491715,M1114
0.0010626453440636396,M1115
0.0019738906218359866,M1116
0.0018689034041017294,M1117
0.0012155604781582952,M1118
0.0012155604781582952,M1119
0.0011373161105439067,M1120
0.001341837691143155,M1121
0.0014602774754166603,M1122
0.0017190134385600686,M1123
0.0013154700864106417,M1124
8.993824012577534e-4,M1125
0.0010450720243776839,M1126
9.81073477305472e-4,M1127
0.0014708566013723612,M1128
0.0014708566013723612,M1129
0.0014708566013723612,M1130
0.0011360224103555082,M1131
3.778396639972925e-4,M1132
3.8085394771769643e-4,M1133
0.0011097514536231757,M1135
0.0011015202617272735,M1136
0.0011240612249821425,M1137
0.0011955367711683114,M1138
0.0014602774754166603,M1139
0.001106054289266467,M1140
5.791238509118557e-4,M1141
0.0010850549442693591,M1142
0.0010996230877935887,M1143
9.756386280059814e-4,M1144
5.991617314672718e-4,M1145
0.0013464893757676084,M1146
0.0012056948617100716,M1147
0.0011791459983214736,M1148
0.001070229453034699,M1149
0.0021672872826457024,M1150
0.002134606164569656,M1151
0.0020692439284175634,M1152
0.0020692439284175634,M1153
0.0010990622686222196,M1154
0.0010584458165491621,M1155
0.0010990622686222196,M1156
0.0010946443071588874,M1157
0.0011157068656757474,M1158
0.0010426572989672422,M1159
0.0011157068656757474,M1160
0.0011221581371501088,M1161
7.679332435751954e-4,M1162
0.0011221581371501088,M1163
9.98096656985581e-4,M1164
9.98096656985581e-4,M1165
0.0017918755766004324,M1166
0.0011886648135259748,M1168
0.0010983696750675638,M1169
0.0010850669738526146,M1170
0.0010834336280822754,M1171
0.0011419025637830298,M1172
0.0011509452015161514,M1173
0.0010636885029574235,M1174
0.0010382802865933627,M1175
9.620556375011802e-4,M1176
7.085187244229019e-4,M1177
7.085187244229019e-4,M1178
0.001197878853417933,M1179
0.0012256924528628588,M1180
0.0013343396130949259,M1181
0.0011282468913123012,M1182
0.0011417849455028772,M1183
0.0011417849455028772,M1184
0.001013394018324713,M1185
0.001013394018324713,M1186
0.0011417849455028772,M1187
7.815678254701197e-4,M1188
7.815678254701197e-4,M1189
7.919341907836497e-4,M1190
5.24527276866138e-4,M1191
7.563721155747771e-4,M1193
7.299604476429522e-4,M1194
7.160241560389599e-4,M1195
7.815678254701197e-4,M1196
6.970360409468412e-4,M1197
7.831183029338717e-4,M1198
7.831183029338717e-4,M1199
8.231219253502786e-4,M1200
8.231219253502786e-4,M1201
8.231219253502786e-4,M1202
0.001207408922103544,M1203
9.62229484381775e-4,M1204
0.0013045785017311573,M1205
0.001369739999063313,M1206
0.001124539808370173,M1207
8.919445681385696e-4,M1208
6.847726763226092e-4,M1209
8.433067239820957e-4,M1210
4.0088765672408044e-4,M1211
8.430873858742416e-4,M1212
9.333468430365125e-4,M1213
7.545536694427332e-4,M1214
8.587502525188029e-4,M1215
8.587502525188029e-4,M1216
8.587502525188029e-4,M1217
6.019473075866699e-4,M1218
5.146280163899064e-4,M1219
9.539481834508479e-4,M1220
8.812230662442744e-4,M1221
0.0014752320712432265,M1222
7.577010546810925e-4,M1223
0.0011447353366141517,M1224
0.0012537230116625626,M1225
6.323200068436563e-4,M1226
6.747956504113972e-4,M1227
6.747956504113972e-4,M1228
8.288088138215244e-4,M1229
8.662615049009522e-4,M1230
8.662615049009522e-4,M1231
8.300888584926724e-4,M1232
6.425237515941262e-4,M1233
6.425237515941262e-4,M1234
8.300888584926724e-4,M1235
8.106470777420327e-4,M1236
8.300888584926724e-4,M1237
7.046187723365923e-4,M1238
0.001046661597987016,M1239
0.0018374068895354867,M1240
0.0018374068895354867,M1241
7.796454592607915e-4,M1242
0.0012567320372909307,M1243
7.465924330366155e-4,M1244
7.465924330366155e-4,M1245
5.381355877034366e-4,M1246
5.946978344582021e-4,M1247
5.381355877034366e-4,M1248
8.508208557032049e-4,M1249
0.0011684891069307923,M1250
8.910921169444919e-4,M1251
0.0010130986338481307,M1252
4.324556211940944e-4,M1253
4.324556211940944e-4,M1254
8.481938469534119e-4,M1255
6.628118571825325e-4,M1256
7.99111439846456e-4,M1257
7.082450514038404e-4,M1258
5.169170908629894e-4,M1259
7.99111439846456e-4,M1260
8.481938469534119e-4,M1261
0.001119241933338344,M1262
0.0015449781203642488,M1263
7.904883241280913e-4,M1264
9.972447102578978e-4,M1265
0.0015008687041699886,M1266
0.0013864575885236263,M1267
0.0013864575885236263,M1268
0.0010251067578792572,M1269
6.584046447339157e-4,M1270
8.534592925570905e-4,M1271
0.0014322621282190084,M1272
5.799448699690402e-4,M1273
0.001119371154345572,M1274
0.001178888836875558,M1275
8.347916882485151e-4,M1276
0.0015884635504335165,M1277
0.0012172972783446312,M1278
8.19289474748075e-4,M1279
8.299380424432456e-4,M1280
9.138982859440148e-4,M1281
9.186760677645603e-4,M1282
8.150912472046912e-4,M1283
8.259256719611585e-4,M1284
8.475945214740932e-4,M1285
0.0013813249533995986,M1286
0.0013226261362433434,M1287
0.001479888257260124,M1288
0.0015585193177685142,M1289
0.0015585193177685142,M1290
0.0015585193177685142,M1291
0.0010419766185805202,M1292
0.0012449806090444326,M1293
0.0014682467638825376,M1294
0.0020583467558026314,M1295
8.931555203162134e-4,M1296
7.581479148939252e-4,M1297
6.592952995561063e-4,M1298
0.001609998056665063,M1299
0.0010979135986417532,M1300
0.0013883290812373161,M1301
0.0014975987141951919,M1302
5.791238509118557e-4,M1303
4.4073982280679047e-4,M1304
0.001094390859361738,M1305
7.603322737850249e-4,M1306
5.725752174233397e-4,M1307
7.603322737850249e-4,M1308
7.603322737850249e-4,M1309
6.419467972591519e-4,M1310
0.0013401828473433852,M1311
0.0010692859068512917,M1312
0.0010692859068512917,M1313
0.001457281643524766,M1314
0.0013885166263207793,M1315
0.0014357666562621791,M1316
0.0014357666562621791,M1317
6.484394349778692e-4,M1318
6.855077808722854e-4,M1319
7.41160047861437e-4,M1320
6.855077808722854e-4,M1321
6.855077808722854e-4,M1322
9.117991430684924e-4,M1323
8.218237198889256e-4,M1324
9.117991430684924e-4,M1325
0.0014792006695643067,M1326
7.904883241280913e-4,M1327
7.904883241280913e-4,M1328
0.0014345190720632672,M1329
0.001422744244337082,M1330
0.001380084043679138,M1331
0.0012633221922442317,M1332
9.0424584535261e-4,M1333
9.82543220743537e-4,M1334
9.629147049660484e-4,M1335
5.736348684877157e-4,M1336
5.736348684877157e-4,M1337
0.0013208094363411267,M1338
0.0014118768740445375,M1339
0.00121434370521456,M1340
0.00121434370521456,M1341
0.0010499029885977507,M1342
0.0012592233251780272,M1343
0.0012592233251780272,M1344
0.001001934501497696,M1345
0.001161525258794427,M1346
0.0015950376400724053,M1347
0.0015950376400724053,M1348
0.0010187278967350721,M1349
0.00141321518458426,M1350
0.001527901350830992,M1351
0.0010905441207190354,M1352
8.355118334293365e-4,M1353
0.0014106223825365305,M1354
9.176903016244372e-4,M1355
9.176903016244372e-4,M1356
0.001390529447235167,M1357
8.506483670013646e-4,M1358
8.506483670013646e-4,M1359
8.867246409257253e-4,M1360
0.001200069091282785,M1361
0.0011905996361747384,M1362
0.001200069091282785,M1363
0.0014708566013723612,M1364
0.001482110043677191,M1365
0.0014708566013723612,M1366
0.0011277677258476615,M1367
8.961987332440913e-4,M1368
0.0010732893133535981,M1369
0.0013473621802404523,M1370
8.101520943455398e-4,M1371
7.895691378507763e-4,M1372
6.998275057412684e-4,M1373
8.425508664610485e-4,M1374
8.587502525188029e-4,M1375
