id,value
B0102,-0.003722570532915361
B0103,-0.025512214342001575
B0104,-0.0479559748427673
B0105,-0.031421838177533384
B0106,-0.010220125786163521
B0107,0.003618935837245696
B0108,-0.018740188383045527
B0109,-0.019162735849056603
B0110,-0.003940110323089046
B0111,0.0034233176838810637
B0112,-0.02380485893416928
B0113,-0.0757843137254902
B0114,-0.05468135326514555
B0115,-0.022486252945797328
B0116,-0.0011737089201877937
B0117,0.0375
B0118,-0.01936619718309859
B0119,-0.013494877856579985
B0120,0.031053459119496855
B0121,0.016214622641509434
B0122,0.009365141955835961
B0123,-0.010416666666666666
B0124,0.019442262372348782
B0125,-0.01896619496855346
B0126,0.004506269592476489
B0127,-0.0017716535433070866
B0128,0.001567398119122257
B0129,-0.011122047244094489
B0130,-0.008077226162332545
B0131,0.012087264150943395
B0132,-0.0038205329153605016
B0133,-0.02133907595927956
B0134,-0.0438871473354232
B0135,0.01711658841940532
B0136,0.007554945054945055
B0137,-0.05023640661938534
B0138,0
B0139,-0.05119889937106918
B0140,-0.041797180892717306
B0141,0.028288958496476117
B0142,-0.021504320502749412
B0143,-0.04516065830721003
B0144,0.03385826771653543
B0145,0.0805184603299293
B0146,-0.04143754909662215
B0147,-0.027122641509433963
B0148,-0.02896700706991359
B0149,-0.005797955974842768
B0150,0.009012539184952978
B0151,0.009291862284820032
B0153,0.019654088050314465
B0154,0.0036331500392772975
B0155,0.02607843137254902
B0156,0.0347877358490566
B0157,-0.013297872340425532
B0158,0.011283359497645211
B0159,0.015869905956112852
B0160,0.001966955153422502
B0161,-0.048257635082223964
B0162,0.0038385826771653543
B0163,-0.016817466561762393
B0164,-0.0216327329678935
B0165,0.010294117647058823
B0166,-0.05495689655172414
B0167,-0.06019245875883739
B0168,-0.05892156862745098
B0169,-0.0022602201257861635
B0170,-0.037392325763508226
B0171,-0.07715686274509803
B0172,-0.03487460815047022
B0173,-2.945797329143758e-4
B0174,-0.05538098978790259
B0175,-0.04890023566378633
B0176,-0.01702755905511811
B0177,0.02847604084838963
B0178,0.04592840283241542
B0179,0.01626175548589342
B0180,-0.008045525902668759
B0181,-0.048840408805031446
B0182,-2.941176470588238e-4
B0183,-0.035545954438334644
B0184,0.018278301886792452
B0185,0.004506269592476489
B0186,-0.0020604395604395605
B0187,0.0470102281667978
B0188,-0.06132075471698113
B0189,-0.027854330708661418
B0190,0.03449292452830189
B0191,-0.011586802827965436
B0192,0.0010801256873527098
B0193,-0.03031789638932496
B0194,-0.0010792778649921506
B0195,-0.010514937106918238
B0196,0.019638648860958365
B0197,0.03139717425431711
B0198,0.00845790715971676
B0199,-0.035503540519276164
B0200,0.009901960784313725
B0201,0.005298273155416013
B0202,0.014619309262166405
B0203,0.028181461115475256
B0204,0.005793401413982718
B0205,0.023529411764705882
B0206,0.03014532600157109
B0207,-0.027625391849529782
B0208,-0.014705882352941176
B0209,0.013178599527930763
B0210,0.024627158555729983
B0211,0.005797955974842767
B0213,0.029780564263322883
B0214,-0.04
B0215,-0.0059944968553459115
B0216,0.01957713390759593
B0217,0.004120879120879121
B0218,0.020751761942051684
B0219,0.037273800157356415
B0220,0.0025410476935105552
B0221,-0.025902668759811617
B0222,-0.02680675569520817
B0223,0.0348586017282011
B0224,0.04519607843137255
B0225,-0.032992930086410056
B0226,0.0047169811320754715
B0227,0.004513343799058085
B0228,0.01523191823899371
B0229,-0.011614173228346457
B0230,-0.015538945712037766
B0231,-0.004306969459671104
B0232,0.012765121759622938
B0233,-0.046875
B0234,-0.01132781717888101
B0235,0.07594191522762951
B0236,-0.05951915559030493
B0237,-0.012096774193548387
B0238,-0.007462686567164179
B0239,0.0031446540880503146
B0240,-0.012096774193548387
B0241,-0.0192458758837392
B0242,0.029874213836477988
B0243,0.015282131661442006
B0244,0.03648701809598741
B0245,-0.025902668759811617
B0246,-0.002462568951930654
B0247,-0.014665354330708662
B0248,-0.00680205047318612
B0249,-0.0709087332808812
B0250,0.0016653605015673981
B0251,0.008522727272727272
B0252,-0.01740755310778914
B0253,-0.0018583724569640062
B0254,-0.024627158555729983
B0255,-0.02995301487862177
B0256,-0.03107789142407553
B0257,-0.004815251572327044
B0258,-0.011194029850746268
B0259,0.008613938919342208
B0260,0.01611635220125786
B0261,-0.015342250196695516
B0262,0.02930763178599528
B0263,-0.013012618296529969
B0264,-0.05080266249021143
B0265,0.006181318681318682
B0266,-0.052899686520376174
B0267,-0.021683673469387755
B0268,0.008739198743126472
B0269,-0.004905808477237049
B0270,-0.01701416207710464
B0271,-0.009886452623335944
B0272,0.00984251968503937
B0273,0.0017688679245283021
B0274,-0.025235663786331502
B0275,-0.0073818897637795275
B0276,-7.855459544383348e-4
B0277,-0.01653543307086614
B0278,-0.01690251572327044
B0279,0.011746280344557557
B0280,0.005302435192458759
B0281,0.058221872541306056
B0282,0.18407668231611893
B0283,-0.037077104642014164
B0284,-0.032915360501567396
B0285,0.01359546165884194
B0286,-0.028181461115475256
B0287,0.015330188679245283
B0288,-0.01871552403467297
B0289,-0.019049489395129616
B0290,0.003447596532702916
B0291,0.017125984251968505
B0292,0.026827830188679246
B0293,-0.010318396226415094
B0294,-0.011014948859166011
B0295,-0.008647798742138365
B0296,0.009819324430479183
B0297,-0.002358490566037736
B0298,0.008203125
B0299,0.0027429467084639494
B0300,-0.01822100313479624
B0301,0.0028476040848389632
B0302,-0.029705882352941176
B0303,-0.004698512137823023
B0304,-0.023879716981132077
B0305,-0.022503930817610065
B0306,0.03036833855799373
B0307,0.021144767899291896
B0308,0.018725490196078432
B0309,0.005896226415094339
B0310,0.015821540880503145
B0311,0.036851415094339625
B0312,-0.04428515318146112
B0313,-0.051251956181533644
B0314,0.0037284144427001567
B0316,4.901960784313727e-4
B0317,0.03648278560250391
B0318,-0.027515723270440252
B0319,0.07531421838177534
B0320,-0.036626080125687355
B0321,-0.13008607198748043
B0322,-0.019540455616653574
B0323,-0.04984239558707644
B0324,0.06623427672955975
B0325,-0.03779527559055118
B0326,-0.03046383647798742
B0327,-0.005094043887147335
B0328,4.917387883556253e-4
B0329,0.014150943396226415
B0330,-0.0028453689167974882
B0331,-0.0312254516889238
B0332,-0.009215686274509804
B0333,-0.02209347996857816
B0334,-0.0025570416994492523
B0335,-0.017505900865460267
B0336,-0.014763779527559055
B0337,0.019788401253918494
B0338,-0.005775254502740798
B0339,0.0043171114599686025
B0340,-0.00589159465828751
B0341,-0.0022602201257861635
B0342,-0.05428796223446106
B0343,0.0024548311076197957
B0344,0.0016653605015673986
B0345,-0.014717425431711147
B0346,-0.012686860739575137
B0347,-0.03245098039215686
B0348,-0.03571428571428571
B0349,-0.034448818897637797
B0351,0.06264728986645719
B0352,0.007566823899371069
B0353,0.019004702194357365
B0354,-0.001474056603773585
B0355,-0.014389193422083007
B0356,0.030734485467399843
B0357,0.024174528301886794
B0358,-0.035251374705420266
B0359,-0.006210567823343849
B0360,-0.004905808477237049
B0361,-0.028071205007824725
B0362,0.022915027537372148
B0363,-6.89519306540583e-4
B0364,0.012235708692247455
B0365,-0.02923861852433281
B0366,0.00432050274941084
B0367,0.008366141732283465
B0368,-0.02034198113207547
B0369,0.03869514106583072
B0370,-0.007145653876272514
B0371,-0.021453761755485894
B0372,-0.02893700787401575
B0373,0.02613993710691824
B0374,-0.022388059701492536
B0375,0.009630503144654088
B0376,0.042286609240407204
B0377,0.01086530931871574
B0378,-0.0237814465408805
B0379,-0.158672670321065
B0380,-0.06942262372348783
B0381,-0.017336485421591805
B0382,-0.015932336742722267
B0383,-0.011238170347003154
B0384,-3.927729772191673e-4
B0385,-0.005793401413982718
B0386,0.010686274509803922
B0387,0.019261006289308175
B0388,0.004418695993715633
B0389,-0.04137185534591195
B0390,-0.034956794972505895
B0391,0.003641732283464567
B0392,-0.012254901960784314
B0393,0.003425998433829287
B0394,-0.05613244514106583
B0395,-0.009012539184952978
B0396,-0.020964566929133857
B0397,0
B0398,0.010416666666666666
B0399,-0.013168238993710692
B0400,-0.007069913589945012
B0401,-0.058529411764705885
B0402,-0.015748031496062992
B0403,-0.01358267716535433
B0404,0.009539732494099134
B0405,0.020866141732283464
B0406,1.9638648860958384e-4
B0407,0.008215962441314555
B0408,0.006460454189506656
B0409,-0.007953652788688138
B0410,-0.011061080657791699
B0411,0.028793238993710692
B0412,0.05970149253731343
B0413,0.015086206896551725
B0414,-0.010220125786163521
B0415,0.0022619984264358774
B0416,-0.019984326018808778
B0417,-0.0013736263736263737
B0418,0.009328358208955225
B0419,0.02014866979655712
B0420,0.0018642072213500792
B0421,0.004016457680250784
B0422,0.04075019638648861
B0423,0.038325471698113206
B0424,-0.03335949764521193
B0425,-0.00924468922108576
B0426,-0.001081825334382376
B0427,-0.02096394984326019
B0428,0.029948939512961507
B0429,-0.01339984350547731
B0430,0.011523437499999999
B0431,-0.037706205813040065
B0432,-0.055631868131868135
B0433,-0.05
B0434,-0.020177165354330708
B0435,0.05241935483870968
B0436,-0.023388364779874212
B0437,-0.03159340659340659
B0438,-0.00462234461054288
B0439,0.007880220646178092
B0440,-0.013266509433962265
B0441,-0.0408203125
B0442,0.039634146341463415
B0443,0.026021209740769834
B0444,-0.033582089552238806
B0445,-0.007947409733124019
B0446,-0.0028565799842395585
B0447,-0.017505900865460267
B0448,-0.0637274155538099
B0449,0.028105345911949686
B0450,0.0033438237608182536
B0451,-0.007849293563579279
B0452,-0.0037225705329153604
B0453,-0.029602675059008654
B0454,-0.012900703674745896
B0455,-0.017241379310344827
B0456,-0.0054091266719118805
B0457,0.024061032863849766
B0458,-0.002456761006289308
B0459,0.03428683385579937
B0460,-0.03345070422535211
B0461,-0.005713159968479117
B0462,-0.0017660910518053376
B0463,-0.011694182389937106
B0464,8.802816901408451e-4
B0465,0.0026553894571203778
B0466,-0.018710815047021944
B0467,-0.00696078431372549
B0468,-0.0022602201257861635
B0469,-0.010916601101494885
B0470,0.004432624113475178
B0471,0.027679275019700553
B0472,0.004215686274509804
B0473,-0.028944270015698586
B0474,-0.02125783699059561
B0475,0.013343799058084773
B0476,-0.022324940991345396
B0477,0.011881382560879812
B0478,0.023486635220125788
B0479,0.010506677140612725
B0480,0.022905246671887234
B0481,-0.01815149136577708
B0482,-7.824726134585289e-4
B0483,-0.00411764705882353
B0484,0.009600313479623824
B0485,-0.02501962323390895
B0486,0.007168106834249803
B0487,-0.030956112852664575
B0488,-0.016312893081761006
B0489,-3.921568627450978e-4
B0490,0.039741581832419735
B0491,-0.012245297805642633
B0492,-0.009744094488188975
B0493,-9.796238244514108e-4
B0494,-0.018235294117647058
B0495,-0.021209740769835034
B0496,-0.03887795275590551
B0497,-0.029405979543666406
B0498,0.0035294117647058825
B0499,-0.017800944138473645
B0501,-0.006274509803921568
B0502,-0.017210857592446893
B0503,-0.01767478397486253
B0504,0.019215686274509803
B0506,-0.028974158183241974
B0507,0.015514532600157109
B0508,-0.010384012539184953
B0509,-0.028248031496062993
B0510,-0.03710629921259843
B0511,0.016522423288749016
B0512,-0.003129890453834116
B0513,-0.01434748427672956
B0514,-0.00294811320754717
B0515,-0.01857311320754717
B0516,-0.04856750392464678
B0517,-0.0026533018867924527
B0518,-0.020522388059701493
B0519,0.02946358653093187
B0520,0.04209284028324154
B0521,-0.008254716981132075
B0522,-0.02446933962264151
B0523,-0.01411764705882353
B0524,-0.022771696637998436
B0525,-0.02525550314465409
B0526,-0.01768867924528302
B0527,0.003943217665615142
B0528,0.019540455616653574
B0529,-0.01643700787401575
B0530,-0.005971025841816758
B0531,-0.007880220646178092
B0532,0.004418695993715633
B0533,0.07802672955974843
B0534,0.04739010989010989
B0535,-0.015957446808510637
B0536,-0.0422217868338558
B0537,-0.006770015698587127
B0538,0.00196078431372549
B0539,-0.0302734375
B0540,9.803921568627441e-5
B0541,-0.009645669291338583
B0542,0.02650625978090767
B0543,0.021636506687647522
B0544,-0.03161822466614297
B0545,0.02204724409448819
B0546,0.017099056603773585
B0547,-0.016791044776119403
B0548,-0.031029065200314218
B0549,3.912363067292643e-4
B0550,-0.041012558869701725
B0551,-0.04835552075176194
B0552,-0.030612244897959183
B0554,-0.013877952755905512
B0555,0.0873624213836478
B0556,-0.00905511811023622
B0557,0.0013725490196078427
B0558,-0.019638648860958365
B0559,-0.03796223446105429
B0560,-0.008647798742138365
B0561,-0.0125
B0562,0.03999606918238994
B0563,-0.005204241948153967
B0564,0.03075864779874214
B0565,0.00845125786163522
B0566,0.020931603773584904
B0567,-3.9062500000000035e-4
B0568,-0.019752358490566037
B0569,-0.022237460815047023
B0570,-1.9669551534225006e-4
B0571,-0.03761755485893417
B0572,-0.024901574803149605
B0573,-0.02566876475216365
B0574,-0.0027580772261623326
B0575,-0.04120986687548943
B0576,-0.01723798266351458
B0578,-0.07179186228482003
B0579,0.010514937106918238
B0580,-0.0077940015785319654
B0581,0.031200787401574802
B0582,0.023744113029827315
B0583,-0.06978346456692913
B0584,-0.048955870764381404
B0585,0.053809897879025924
B0586,0.035728269381362567
B0587,0.007671125098347758
B0588,-0.010801256873527102
B0589,-0.005200156985871272
B0590,0.039933281004709574
B0591,-0.009780907668231613
B0592,-0.010809748427672955
B0593,-0.005686274509803922
B0594,0.00884433962264151
B0595,-0.009992163009404389
B0596,0.013224921630094044
B0597,-0.01088235294117647
B0598,-0.022897012578616354
B0599,0.008725490196078432
B0600,-0.0162109375
B0601,0.01736656200941915
B0602,-0.03613511390416339
B0603,0.022727272727272728
B0604,-0.014976507439310885
B0605,0.026434748427672957
B0606,0.007272012578616352
B0607,-0.04356357927786499
B0608,-0.03815892997639654
B0609,0.002156862745098039
B0610,0.002840909090909091
B0611,-0.004327301337529504
B0612,0.07521602513747054
B0613,0.013322884012539185
B0614,0.007849293563579277
M0001,0.05365519937451134
M0002,0.0347877358490566
M0003,0.01061320754716981
M0004,0.04189560439560439
M0005,0.055424528301886794
M0006,-0.019162735849056603
M0007,0.004523996852871755
M0008,0.013235294117647059
M0009,0.09473270440251573
M0010,-0.058633516053249804
M0013,0.022415818324197336
M0014,0.010954616588419406
M0015,-2.9527559055118066e-4
M0016,-0.07976844583987441
M0017,4.909662215239591e-4
M0018,0.029019607843137254
M0019,0.005110062893081761
M0020,-0.010318396226415094
M0021,0.006640625
M0022,-0.012765121759622938
M0023,0.00216025137470542
M0024,-0.010523210070810385
M0025,0.08660644147682639
M0026,0.019654088050314465
M0027,0.007775590551181102
M0028,-0.10764705882352942
M0029,-0.05891030684500393
M0030,-0.017716535433070866
M0031,0.004327301337529505
M0032,-0.01906446540880503
M0033,0.012460753532182104
M0034,0.018612852664576802
M0035,-0.02795275590551181
M0036,0.13856132075471697
M0037,-0.028974158183241974
M0038,-0.09178459119496855
M0039,-0.10233516483516483
M0040,-0.02591940532081377
M0041,0.02566876475216365
M0042,0.11466535433070867
M0043,-0.0775963808025177
M0044,-0.03803066037735849
M0045,-0.04996066089693155
M0046,0.020800627943485087
M0047,-0.08369309262166405
M0048,0.11494479495268138
M0049,0.05783582089552239
M0050,-0.006770015698587127
M0051,0.05754124116260801
M0052,-0.010873824451410658
M0053,-0.04549921383647799
M0054,-0.02376276512175962
M0055,0.006677140612725845
M0056,-0.02442868400315209
M0057,0.07488207547169812
M0058,0.03147058823529412
M0059,-0.05847091194968553
M0060,-0.09217767295597484
M0061,0.0663265306122449
M0062,-0.024409448818897637
M0063,-0.012981904012588513
M0064,-0.03512558869701727
M0065,0.009237421383647798
M0066,-0.008823529411764706
M0067,-0.010954616588419406
M0068,-0.04019261006289308
M0069,0.008752950432730134
M0070,0.0791699449252557
M0071,0.022995283018867923
M0072,0.013867033831628638
M0073,-0.07914375490966222
M0074,0.03345070422535211
M0075,-0.0505507474429583
M0076,-0.0212245696400626
M0077,-0.0926690251572327
M0078,0.07033699059561128
M0079,-0.019442262372348782
M0080,-0.06318789308176101
M0081,-0.03910559495665879
M0082,-0.02008228840125392
M0083,-0.02970102281667978
M0084,0.02923861852433281
M0085,-0.030413385826771652
M0086,-0.057730133752950434
M0087,-0.02153484729835552
M0088,0.04593432369038311
M0089,-0.025157232704402517
M0090,-0.059008654602675056
M0091,0.00501573564122738
M0092,-0.00885129819040126
M0093,-0.024390243902439025
M0094,-0.017143416927899686
M0095,0.017505900865460267
M0096,-0.10060975609756098
M0097,-0.010531496062992125
M0098,-0.010310290652003142
M0099,0.016141732283464567
M0100,0.0037401574803149606
M0101,0.006511444356748224
M0102,0.012096774193548387
M0103,-0.023823529411764705
M0104,0.012096774193548387
M0105,0.022664835164835164
M0106,-0.04058569182389937
M0107,-0.006589299763965381
M0108,-9.796238244514093e-5
M0109,-0.0018656716417910452
M0110,0.004523996852871755
M0111,-0.036949685534591194
M0112,-0.004327301337529505
M0113,0.0028520849724626273
M0114,-0.019268388106416276
M0116,0.00845125786163522
M0117,-0.036499215070643645
M0118,0.02178627760252366
M0119,0.030192761605035406
M0120,-0.016068611987381704
M0121,0.005597014925373134
M0122,0.02008228840125392
M0123,-0.05817610062893082
M0124,0.018951296150824824
M0125,-0.07743710691823899
M0126,0.026981946624803767
M0127,-0.04848544453186467
M0128,-0.022629310344827586
M0129,-0.013168238993710692
M0130,-0.004615082482325216
M0131,0.006372549019607843
M0132,-0.09333202202989772
M0133,-0.009419152276295134
M0134,-0.0832680250783699
M0135,-0.0853299293008641
M0136,-0.06692913385826772
M0137,0.05955651491365777
M0138,0.023860958366064413
M0139,0.012529365700861394
M0140,-0.0589159465828751
M0141,-0.012676886792452829
M0142,-0.047759433962264154
M0143,-0.023468185388845247
M0144,-0.007739028213166144
M0145,-0.01437793427230047
M0146,-0.03822720125786164
M0147,0.01803921568627451
M0148,-0.021209740769835037
M0149,-0.015330188679245283
M0150,0.027690494893951294
M0151,-0.02876280535855004
M0152,-0.007341425215348473
M0153,0.0736624704956727
M0154,0.030660377358490566
M0155,0.04363672182821119
M0156,-0.004905808477237049
M0157,-0.04968701095461659
M0158,-3.9277297721916756e-4
M0159,-0.09807389937106918
M0160,-0.06452249408050513
M0161,0.06107171000788022
M0162,2.945797329143758e-4
M0163,-0.03377847604084839
M0164,-0.022122161315583398
M0165,-0.04825078616352201
M0166,-0.0796078431372549
M0167,-0.0440251572327044
M0168,-0.004327301337529504
M0169,0.0036388670338316285
M0170,0.01422684458398744
M0171,-0.011614173228346457
M0172,-0.03029110936270653
M0173,-0.03418887147335423
M0174,0.009433962264150943
M0175,-0.026041666666666668
M0176,-0.03560188827694728
M0177,-0.05946316614420063
M0178,0.019442262372348782
M0179,-0.006770015698587127
M0180,0.0072492163009404385
M0181,0.05428796223446106
M0182,0.008627450980392156
M0183,-0.021209740769835037
M0184,-0.03125
M0185,-0.06613600628930817
M0186,0.012637147335423198
M0187,-0.05446708463949843
M0188,0.0035349567949725055
M0189,0.05084579071597168
M0190,-0.06323529411764706
M0191,-0.01485535574667709
M0192,0.0027429467084639494
M0193,-0.004713275726630008
M0194,-0.052435192458758835
M0195,-0.004992169146436962
M0196,-0.039634146341463415
M0197,-0.056711145996860286
M0198,-0.018010963194988253
M0199,0.004032258064516129
M0200,0.042618110236220474
M0201,-0.028800940438871474
M0202,-0.03296703296703297
M0203,-9.827044025157235e-4
M0204,-0.02574685534591195
M0205,-0.0054988216810683424
M0206,0.03068450039339103
M0207,-0.022163120567375887
M0208,-0.044440093970242754
M0209,0.020554681353265145
M0210,-0.02645554681353265
M0211,-0.023560725552050472
M0212,-0.03225806451612903
M0213,0.09553641346906813
M0214,-0.02197802197802198
M0215,-0.1448506289308176
M0216,0.006775333857030636
M0217,-0.1019064465408805
M0218,0.01642407553107789
M0219,0.015392156862745098
M0220,-0.0913197172034564
M0221,0.007456828885400313
M0222,-0.02717817896389325
M0223,-0.03793238993710692
M0224,-0.06810141509433962
M0225,0.06073667711598746
M0226,-0.045633359559402044
M0227,0.013768686073957514
M0228,0.04653213166144201
M0229,0.013204225352112676
M0230,0.10884886452623337
M0231,0.03289992119779354
M0232,-0.10738057948316367
M0233,-0.030760188087774296
M0234,-0.021897093479968578
M0235,0.017309205350118016
M0236,0.003930817610062893
M0237,0.011614173228346457
M0238,0.019306540583136328
M0239,0.016791044776119403
M0240,-0.009040880503144654
M0241,0.015907305577376275
M0242,-0.042644757433489826
M0243,0.020948072383949645
M0244,-0.026217596229379417
M0245,0.012115839243498818
M0246,-0.008437990580847723
M0247,0.008064516129032258
M0248,0.006889763779527559
M0249,-0.0010801256873527098
M0250,-0.02574685534591195
M0251,-0.02821316614420063
M0252,0.05610236220472441
M0253,-0.030074451410658308
M0254,-0.01601808176100629
M0255,0.043538219070133964
M0256,-0.0036246081504702193
M0257,0.020193065405831365
M0258,-0.0027494108405341712
M0259,-0.0313721657544957
M0260,0.011488609583660644
M0261,-0.035657998423955874
M0262,-0.01306996855345912
M0263,-0.05832022029897718
M0264,-0.06540125885129819
M0265,0.030955188679245283
M0266,-0.016791044776119403
M0267,-0.013157894736842106
M0268,-0.004215686274509804
M0269,-0.013364779874213837
M0270,-0.006171630094043887
M0271,-0.0964397496087637
M0272,-4.913522012578617e-4
M0273,0.017125984251968505
M0274,0.010579937304075235
M0275,0.005298273155416013
M0276,0.005
M0277,-4.898119122257057e-4
M0278,-0.0033359497645211924
M0279,0.0422562893081761
M0280,-0.049135220125786166
M0281,0.037872841444270014
M0282,-0.03516548463356974
M0283,0.055664830841856805
M0284,-0.0027429467084639494
M0285,-0.03575626959247649
M0286,-0.03711704634721131
M0287,0.01284313725490196
M0288,2.943485086342233e-4
M0289,0.026512175962293796
M0290,-0.01206828885400314
M0291,-0.045830055074744296
M0292,0.007781717888100867
M0293,-0.046703296703296704
M0294,-0.06460454189506656
M0295,-2.943485086342231e-4
M0296,-0.02250393081761006
M0297,0.005770735524256651
M0298,-0.010711477987421383
M0299,0.018533123028391166
M0300,-0.01857311320754717
M0302,0.0013714733542319747
M0303,0.04523996852871755
M0304,-0.021358267716535432
M0305,-0.035208497246262786
M0306,0.023762765121759625
M0307,-0.006578947368421053
M0308,-0.027233542319749216
M0309,-0.00732421875
M0310,-0.03776553894571204
M0311,-0.0422562893081761
M0312,-0.007830853563038372
M0313,-0.06343430369787569
M0315,-0.04880204241948154
M0316,-6.86813186813187e-4
M0317,0.02049019607843137
M0318,-0.04988216810683425
M0319,-0.02127450980392157
M0320,-0.004720692368214005
M0321,-0.04552590266875981
M0322,0.019540455616653574
M0323,-0.02125783699059561
M0324,-0.027439024390243903
M0325,-0.04058313632781718
M0326,-0.04807692307692308
M0327,0.04186320754716981
M0328,0.0497848200312989
M0329,0.03515318146111548
M0330,-0.01642407553107789
M0331,-0.08307210031347963
M0332,0.03600863422291994
M0333,-0.0451061320754717
M0334,-0.03053809897879026
M0335,-0.034019607843137255
M0336,0.028333333333333332
M0337,-0.015219952867242734
M0338,0.004709576138147566
M0339,-0.009721131186174391
M0340,-0.01643700787401575
M0341,-0.010498430141287285
M0342,-0.00196078431372549
M0343,-0.01732283464566929
M0344,0.01403061224489796
M0345,0.008627450980392156
M0346,-0.012706855791962176
M0347,-3.930817610062894e-4
M0348,-0.02050473186119874
M0349,-0.03547562893081761
M0350,-0.038847364280094415
M0351,0.004713275726630007
M0352,-0.0025570416994492523
M0353,-0.008830455259026688
M0354,0.0030511811023622042
M0355,-0.022762951334379906
M0356,-0.034278959810874705
M0357,-0.01726844583987441
M0358,0.027766875981161693
M0359,0.012421135646687698
M0360,0.0263671875
M0361,-0.032501963864886095
M0362,-0.006059421422986708
M0363,-0.024548311076197957
M0364,-0.04153543307086614
M0365,0.01437007874015748
M0366,-0.009139150943396226
M0367,0.026512175962293796
M0368,0.031054075235109717
M0369,-0.029261586802827966
M0370,-0.022664835164835164
M0371,-0.02199528672427337
M0372,-0.019788401253918494
M0373,-0.03668371361132966
M0374,0.01523191823899371
M0375,-0.026135473766640563
M0376,-0.017745098039215687
M0377,0.004032258064516129
M0378,0.011014948859166011
M0379,-0.06210691823899371
M0380,0.035419937205651494
M0381,0.011703383162863887
M0382,0.0343503937007874
M0383,-0.006064162754303599
M0384,-0.0038385826771653543
M0385,-0.042682926829268296
M0386,-0.05021619496855346
M0387,0.024237685691946835
M0388,0.04708300704776821
M0389,0.030760188087774296
M0390,-0.029602675059008654
M0391,-0.0422217868338558
M0392,-0.028484729835552076
M0393,0.005102040816326531
M0394,0.02003142183817753
M0395,-0.02275413711583924
M0396,-0.0254720692368214
M0397,-0.0271484375
M0398,-0.03328750981932443
M0399,-0.05891030684500393
M0400,-0.007445141065830721
M0401,0.003534956794972506
M0402,0.062008647798742135
M0403,-0.014445754716981132
M0404,-0.04444662480376766
M0405,-0.07262185534591195
M0406,-0.011309992132179387
M0407,0.016312893081761006
M0408,0.014665354330708662
M0409,-0.049921383647798745
M0410,-0.03284815106215578
M0411,-0.025196850393700787
M0412,-0.06348116169544742
M0413,0.014106583072100314
M0414,-0.06367924528301887
M0415,0.01096319498825372
M0416,-0.059846698113207544
M0417,-0.028793238993710692
M0418,0.0625
M0419,0.033725490196078435
M0420,0.05106048703849175
M0421,3.915426781519187e-4
M0422,-0.003647476340694006
M0423,0.02152122641509434
M0424,0.018518518518518517
